YEAR,ACTIVE YEAR,CODE STATUS,TYPE OF VIOLENCE,SIDE A,SIDE B,STATE,LATITUDE,LONGITUDE,NO OF DEATHS FROM SIDE A,NO OF DEATHS FROM SIDE B,NO OF DEATHS OF CIVILIANS,NO OF UNKNOWN DEATHS,TOTAL DEATHS
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.880953,74.699188,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.774468,74.094086,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,,32.565,74.676,0,0,0,0,0
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,0,0,3,0,3
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.478715,74.764663,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.502565,74.776135,0,0,2,0,2
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.880953,74.699188,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Rajasthan ,29.92769,73.895423,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.457339,75.156471,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,4,0,0,0,4
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.049509,74.074802,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.172363,76.182296,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.049509,74.074802,4,0,0,0,4
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565321,74.698272,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.049509,74.074802,0,0,1,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.719748,74.050646,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,1,0,0,0,1
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,0,0,0,0,0
2002,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.372601,74.167293,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.391819,73.839226,0,0,0,0,0
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.666697,73.966538,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.831266,74.046931,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,0,0,0,0,0
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.645253,74.075317,1,0,1,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,,32.565,74.676,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.845177,74.284996,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,,32.565,74.676,5,0,0,0,5
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.776667,74.097076,4,0,0,0,4
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.391819,73.839226,0,0,4,0,4
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.04772,73.933357,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.357933,73.739723,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.079214,74.079845,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.119784,73.99168,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.357933,73.739723,0,0,4,0,4
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.414058,75.739524,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.645253,74.075317,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.70528,73.92028,0,0,6,0,6
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.414058,75.739524,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,0,5,0,0,5
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.91667,76.66667,0,0,3,0,3
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.659722,74.779682,0,0,3,0,3
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.049509,74.074802,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.079214,74.079845,1,0,1,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.357933,73.739723,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525932,76.13417,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,2,0,0,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.525291,76.045486,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.91667,76.66667,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.841097,74.462821,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,35.174722,77.070833,0,0,4,0,4
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.079214,74.079845,0,0,1,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.56947,74.276508,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.656944,76.341667,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.172363,76.182296,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.845177,74.284996,1,0,0,0,1
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.636695,74.773751,0,0,2,0,2
2003,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.98056,74.299549,0,0,1,0,1
2008,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.91667,76.66667,1,0,0,0,1
2008,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.372601,74.167293,0,0,0,0,0
2008,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.463608,74.197139,1,0,0,0,1
2008,0,Clear,1,Government of India,Government of Pakistan,,32.565,74.676,0,0,0,0,0
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.60317,73.979198,0,1,0,0,1
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,0,0,2,0,2
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.738465,74.527477,1,0,1,0,2
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.741799,74.534137,1,0,0,0,1
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,1,0,0,0,1
2010,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.70526,74.060559,1,0,0,0,1
2011,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.75,74.83333,1,0,0,0,1
2011,0,Clear,1,Government of India,Government of Pakistan,,32.565,74.676,0,3,0,0,3
2012,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.787211,74.573455,0,1,0,0,1
2012,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.70526,74.060559,1,0,0,0,1
2012,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.75,74.83333,1,0,0,0,1
2012,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.880953,74.699188,0,0,0,1,1
2012,0,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.998979,74.055393,0,0,3,0,3
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,2,0,0,0,2
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.61044,74.13883,2,0,0,0,2
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,0,0,0,0,0
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.83333,75.16667,0,1,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,0,1,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.853673,73.750729,0,1,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.483006,74.933418,1,0,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75278,74.03056,5,0,0,0,5
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.75,74.01,1,0,0,0,1
2013,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.75,74.83333,1,0,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,0,0,0,0,0
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.47,74.9,1,1,0,0,2
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,1,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.44179,75.057907,0,1,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,1,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.520378,74.798998,0,4,0,0,4
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.502706,74.169471,1,0,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.148049,74.50988,1,0,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.478715,74.764663,1,0,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,0,0,0,0,0
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.47459,74.663551,0,0,2,0,2
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.60317,73.979198,0,0,0,0,0
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.478715,74.764663,0,0,1,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565321,74.698272,0,0,1,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.850901,74.319953,0,0,1,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.478715,74.764663,0,0,2,0,2
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.478715,74.764663,0,0,4,0,4
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,0,0,0,0
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.47,74.9,0,0,2,0,2
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.857816,73.760426,0,0,1,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.119784,73.99168,1,0,1,0,2
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.44179,75.057907,1,0,0,0,1
2014,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,2,0,0,2
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.399863,73.862448,2,0,0,0,2
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,3,0,0,3
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.85145,76.157153,0,3,0,0,3
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.47,74.9,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565,74.676,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.279201,74.092399,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.279201,74.092399,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.880953,74.699188,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.70526,74.060559,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.787211,74.573455,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.845177,74.284996,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.762449,74.264114,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.77,74.1,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.502706,74.169471,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.279201,74.092399,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.732613,74.481536,0,0,3,0,3
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.85145,76.157153,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.845177,74.284996,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,1,0,0,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.47,74.9,0,0,1,0,1
2015,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.636695,74.773751,2,0,0,0,2
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,3,1,0,0,4
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.595178,74.097586,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.397871,74.179977,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.25,74.25,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.454915,75.272581,0,7,0,1,8
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.376415,75.200519,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.565321,74.698272,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.644219,74.727848,0,0,1,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.85145,76.157153,0,1,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.732613,74.481536,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.85145,76.157153,0,0,1,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.502706,74.169471,0,0,1,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.790477,74.457927,0,0,1,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.372601,74.167293,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.25,74.25,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.61044,74.13883,0,0,1,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.483006,74.933418,0,0,6,0,6
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.25,74.25,0,0,2,0,2
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,32.57523,75.10929,0,2,0,0,2
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.70526,74.060559,2,0,0,0,2
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,33.085396,74.234832,2,0,0,0,2
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.69238,74.35925,1,0,0,0,1
2016,1,Clear,1,Government of India,Government of Pakistan,Jammu and Kashmir,34.665198,73.961036,1,0,0,0,1
