,YEAR,ACTIVE YEAR,CODE STATUS,TYPE OF VIOLENCE,SIDE A,SIDE B,STATE,LATITUDE,LONGITUDE,NO OF DEATHS FROM SIDE A,NO OF DEATHS FROM SIDE B,NO OF DEATHS OF CIVILIANS,NO OF UNKNOWN DEATHS,TOTAL DEATHS
3961,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,4,0,0,0,4
3962,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,4,0,0,4
3963,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,17,0,0,0,17
3964,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,0,0,7,7
3965,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,8,0,5,14
3966,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,3,0,4
3967,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,0,0,0,0
3968,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,4,0,0,0,4
3969,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,1,0,3,0,4
3970,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,13,0,0,0,13
3971,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,0,6,6
3972,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,5,0,0,5
3973,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,0,0,0,0,0
3974,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,1,0,0,0,1
3975,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.4297,75.3762,0,5,0,0,5
3976,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,5,0,0,5
3977,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,12,1,0,0,13
3978,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.028791,74.37442,0,3,0,0,3
3979,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,1,0,0,0,1
3980,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,2,0,0,0,2
3981,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,0,0,0,0
3982,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,2,0,0,3
3983,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.270334,74.310112,0,3,0,0,3
3984,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.389636,75.14886,0,0,0,1,1
3985,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,2,0,0,2
3986,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.698114,75.152954,0,5,0,0,5
3987,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.67721,74.811306,10,0,0,0,10
3988,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,0,0,0,0
3989,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.028791,74.37442,1,4,0,0,5
3990,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.073805,74.531513,0,5,0,0,5
3991,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
3992,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,3,0,0,3
3993,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.078367,74.392487,1,4,0,5,10
3994,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.073805,74.531513,0,5,0,0,5
3995,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,0,0,0,2,2
3996,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.565,74.676,0,8,0,0,8
3997,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.045916,74.014579,0,5,0,0,5
3998,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,28,0,0,28
3999,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.55423,75.152416,8,11,5,0,24
4000,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.049509,74.074802,4,10,0,0,14
4001,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.643017,75.17131,1,0,0,0,1
4002,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,10,0,0,0,10
4003,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,5,0,0,0,5
4004,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,12,0,0,12
4005,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.565,74.676,0,4,0,0,4
4006,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,11,0,0,11
4007,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
4008,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,2,0,0,0,2
4009,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,7,0,0,7
4010,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,0,0,1,1
4011,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,1,0,0,1
4012,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,3,5
4013,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,8,12
4014,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,3,7,0,5,15
4015,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,8,0,3,11
4016,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,1,0,2
4017,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.374649,74.752311,0,1,0,0,1
4018,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,1,0,0,1
4019,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
4020,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,5,0,0,5
4021,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.565,74.676,0,20,0,0,20
4022,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,1,0,0,0,1
4023,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.049509,74.074802,6,0,1,0,7
4024,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,2,0,0,2
4025,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,3,0,0,3
4026,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,0,1,0,0,1
4027,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,1,0,0,0,1
4028,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
4029,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,25,0,0,0,25
4030,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,10,0,0,10
4031,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,6,0,0,6
4032,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,0,4,0,4
4033,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.244836,75.198085,0,0,1,0,1
4034,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,25,0,0,25
4035,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,0,0,0,0
4036,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.321376,75.733425,1,0,0,0,1
4037,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4038,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.315913,74.700584,1,8,0,0,9
4039,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
4040,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.980612,74.89809,0,5,0,0,5
4041,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,1,0,0,19,20
4042,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,2,0,0,0,2
4043,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,4,0,0,4
4044,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,4,0,0,0,4
4045,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,2,4,0,0,6
4046,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,2,4,0,0,6
4047,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,8,10,0,0,18
4048,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,1,0,0,0,1
4049,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,1,0,0,0,1
4050,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,1,0,0,0,1
4051,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.989289,74.93021,2,0,0,0,2
4052,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,5,0,0,5
4053,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,2,0,0,2
4054,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,1,4,0,0,5
4055,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,0,14,0,0,14
4056,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,2,0,0,2
4057,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.045916,74.014579,0,1,0,0,1
4058,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.045916,74.014579,0,1,0,0,1
4059,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,21,0,0,21
4060,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,4,0,0,4
4061,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.12769,74.587356,0,2,0,0,2
4062,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,2,0,0,2
4063,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.321376,75.733425,0,1,0,0,1
4064,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.297247,74.354125,1,4,0,0,5
4065,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.33333,77.41667,0,20,0,0,20
4066,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,3,0,0,3
4067,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.565,74.676,0,26,0,0,26
4068,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,3,0,0,3
4069,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.525,74.39167,0,5,0,0,5
4070,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.846217,74.510585,1,6,0,0,7
4071,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.217435,74.478927,1,3,0,0,4
4072,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,0,0,0,0
4073,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,0,4
4074,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,0,4,0,0,4
4075,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,0,11,0,4,15
4076,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.463608,74.197139,0,2,0,0,2
4077,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,2,1,0,2,5
4078,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.879031,74.908763,0,7,0,0,7
4079,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,11,0,0,11
4080,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,3,0,0,3
4081,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.159137,74.499328,0,5,0,0,5
4082,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.592826,75.170722,5,0,4,3,12
4083,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.698114,75.152954,0,0,0,2,2
4084,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.972846,74.561107,1,8,0,0,9
4085,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,5,0,0,0,5
4086,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.336275,74.235023,0,3,0,0,3
4087,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.152563,75.475212,0,2,0,0,2
4088,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,0,0,0,0
4089,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,1,0,0,1
4090,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,4,0,0,0,4
4091,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.085396,74.234832,0,0,0,0,0
4092,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,5,2,0,0,7
4093,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,2,0,0,0,2
4094,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,4,0,0,5,9
4095,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,6,4,0,0,10
4096,1993,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4097,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4098,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,17,0,0,0,17
4099,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,3,0,0,0,3
4100,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,3,0,0,3
4101,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.836438,74.934837,9,0,0,0,9
4102,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,1,5,0,0,6
4103,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,1,0,0,0,1
4104,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,2,0,0,0,2
4105,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.463608,74.197139,1,4,0,0,5
4106,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4107,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.686472,75.068878,0,2,0,0,2
4108,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.149862,74.802458,1,4,0,0,5
4109,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.149862,74.802458,2,0,0,0,2
4110,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,5,0,0,5
4111,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,9,0,0,0,9
4112,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,0,1,1
4113,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,3,5
4114,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.321376,75.733425,12,0,0,0,12
4115,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,1,5,0,0,6
4116,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4117,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,2,0,0,0,2
4118,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
4119,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.213933,74.776821,2,0,0,0,2
4120,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,1,0,0,3,4
4121,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.274824,74.475391,3,0,0,0,3
4122,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,0,0,0,0
4123,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,2,0,0,0,2
4124,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,2,0,0,2
4125,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.463608,74.197139,2,0,0,16,18
4126,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,6,12,0,0,18
4127,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,4,3,0,0,7
4128,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,4,8,0,0,12
4129,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,1,0,0,0,1
4130,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.049509,74.074802,2,0,0,0,2
4131,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,6,0,0,0,6
4132,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.049509,74.074802,6,0,0,0,6
4133,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,3,0,0,0,3
4134,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,0,4
4135,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.137277,75.569942,0,1,0,0,1
4136,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,10,0,0,10
4137,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,3,0,2,5
4138,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,2,0,0,0,2
4139,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,2,0,0,0,2
4140,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,6,0,0,6
4141,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
4142,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,1,0,0,1
4143,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,4,0,0,4
4144,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,0,14,0,0,14
4145,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,2,0,0,0,2
4146,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,2,0,0,0,2
4147,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.16667,74.75,2,0,0,0,2
4148,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,1,4,0,0,5
4149,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.836438,74.934837,2,1,0,0,3
4150,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.698114,75.152954,2,0,7,0,9
4151,1994,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,5,0,0,5
